"crowdflower_id","channel","trust","contributor_id","class","ground_truth_class","comment","account_type","dataset","twitter_user_id","twitter_screen_name"
"911068478","elite","0.9200","33934998","genuine","genuine",,"genuine accounts","genuine accounts","21281949","Maggiemelba"
"911068479","tremorgames","0.8333","22204662","genuine","spambot",,"social spambots","social spambots #3","21331733","DavidVarrone"
"911068479","clixsense","0.8333","31658862","spambot","spambot",,"social spambots","social spambots #3","21331733","DavidVarrone"
"911068479","neodev","0.8000","35831943","spambot","spambot",,"social spambots","social spambots #3","21331733","DavidVarrone"
"911068480","elite","0.8800","30688710","spambot","genuine",,"genuine accounts","genuine accounts","21345227","VictorB123"
"911068480","elite","0.9200","32068606","genuine","genuine",,"genuine accounts","genuine accounts","21345227","VictorB123"
"911068480","neodev","0.8800","35789441","genuine","genuine",,"genuine accounts","genuine accounts","21345227","VictorB123"
"911068481","clixsense","0.9000","31027621","genuine","genuine",,"genuine accounts","genuine accounts","21425831","OnTheJumbotron"
"911068481","elite","0.9200","32361898","genuine","genuine",,"genuine accounts","genuine accounts","21425831","OnTheJumbotron"
"911068481","indivillagetest","0.9600","35597784","spambot","genuine",,"genuine accounts","genuine accounts","21425831","OnTheJumbotron"
"911068482","elite","0.8800","27696094","genuine","spambot",,"traditional spambots","traditional spambots #4","21478911","tmj_clt_util"
"911068482","clixsense","0.9600","32297675","spambot","spambot",,"traditional spambots","traditional spambots #4","21478911","tmj_clt_util"
"911068482","elite","0.9200","33102233","spambot","spambot",,"traditional spambots","traditional spambots #4","21478911","tmj_clt_util"
"911068483","neodev","0.9200","34114378","spambot","spambot",,"traditional spambots","traditional spambots #4","21479094","tmj_sfo_util"
"911068483","neodev","0.7600","36130042","spambot","spambot",,"traditional spambots","traditional spambots #4","21479094","tmj_sfo_util"
"911068483","neodev","0.7600","36593967","genuine","spambot",,"traditional spambots","traditional spambots #4","21479094","tmj_sfo_util"
"911068484","clixsense","0.9474","26858370","spambot","spambot",,"traditional spambots","traditional spambots #4","21479204","tmj_dc_util"
"911068484","elite","0.9600","33475144","spambot","spambot",,"traditional spambots","traditional spambots #4","21479204","tmj_dc_util"
"911068484","neodev","0.9500","35056220","spambot","spambot",,"traditional spambots","traditional spambots #4","21479204","tmj_dc_util"
"911068485","clixsense","0.8000","31821164","spambot","spambot",,"traditional spambots","traditional spambots #4","21479275","tmj_jax_util"
"911068485","clixsense","0.9200","33088110","spambot","spambot",,"traditional spambots","traditional spambots #4","21479275","tmj_jax_util"
"911068485","neodev","0.8000","33155316","genuine","spambot",,"traditional spambots","traditional spambots #4","21479275","tmj_jax_util"
"911068486","elite","0.9200","32361898","spambot","spambot",,"traditional spambots","traditional spambots #4","21479334","tmj_chi_util"
"911068486","clixsense","0.8400","34600589","genuine","spambot",,"traditional spambots","traditional spambots #4","21479334","tmj_chi_util"
"911068486","indivillagetest","0.9600","35597784","spambot","spambot",,"traditional spambots","traditional spambots #4","21479334","tmj_chi_util"
"911068487","neodev","0.8400","21456214","spambot","spambot",,"traditional spambots","traditional spambots #4","21479394","tmj_bos_util"
"911068487","neodev","1.0000","30571937","genuine","spambot",,"traditional spambots","traditional spambots #4","21479394","tmj_bos_util"
"911068487","clixsense","0.9200","35792870","genuine","spambot",,"traditional spambots","traditional spambots #4","21479394","tmj_bos_util"
"911068488","clixsense","0.8125","30270750","spambot","spambot",,"traditional spambots","traditional spambots #4","21479442","tmj_dfw_util"
"911068488","instagc","0.7857","33434416","spambot","spambot",,"traditional spambots","traditional spambots #4","21479442","tmj_dfw_util"
"911068488","neodev","0.9375","36711397","spambot","spambot",,"traditional spambots","traditional spambots #4","21479442","tmj_dfw_util"
"911068489","elite","0.8800","32253860","spambot","spambot",,"traditional spambots","traditional spambots #4","21479515","tmj_nyc_util"
"911068489","clixsense","0.8500","32568930","spambot","spambot",,"traditional spambots","traditional spambots #4","21479515","tmj_nyc_util"
"911068489","neodev","0.9200","33699696","spambot","spambot",,"traditional spambots","traditional spambots #4","21479515","tmj_nyc_util"
"911068490","clixsense","0.8333","26312996","genuine","spambot",,"traditional spambots","traditional spambots #4","21479634","tmj_chh_util"
"911068490","neodev","0.9167","32642091","spambot","spambot",,"traditional spambots","traditional spambots #4","21479634","tmj_chh_util"
"911068490","clixsense","0.8333","35676572","spambot","spambot",,"traditional spambots","traditional spambots #4","21479634","tmj_chh_util"
"911068491","elite","0.9600","33475144","spambot","spambot",,"traditional spambots","traditional spambots #4","21479698","tmj_bal_util"
"911068491","indivillagetest","0.8800","34391904","spambot","spambot",,"traditional spambots","traditional spambots #4","21479698","tmj_bal_util"
"911068491","neodev","0.9500","35056220","unable","spambot","@tmj_bal_util hasn't tweeted yet.","traditional spambots","traditional spambots #4","21479698","tmj_bal_util"
"911068492","instagc","0.9600","21269635","spambot","spambot",,"traditional spambots","traditional spambots #4","21479860","tmj_lax_util"
"911068492","clixsense","0.8400","30394474","genuine","spambot",,"traditional spambots","traditional spambots #4","21479860","tmj_lax_util"
"911068492","elite","0.8400","31641410","spambot","spambot",,"traditional spambots","traditional spambots #4","21479860","tmj_lax_util"
"911068497","neodev","1.0000","30571937","genuine","spambot",,"traditional spambots","traditional spambots #4","21479914","tmj_atl_util"
"911068497","indivillagetest","0.9200","35597774","spambot","spambot",,"traditional spambots","traditional spambots #4","21479914","tmj_atl_util"
"911068497","clixsense","0.8800","36130898","spambot","spambot",,"traditional spambots","traditional spambots #4","21479914","tmj_atl_util"
"911068498","elite","0.8800","31039900","spambot","spambot",,"traditional spambots","traditional spambots #4","21479977","tmj_bhm_util"
"911068498","indivillagetest","0.8800","34391904","spambot","spambot",,"traditional spambots","traditional spambots #4","21479977","tmj_bhm_util"
"911068498","elite","0.9200","36063465","unable","spambot","account has been protected","traditional spambots","traditional spambots #4","21479977","tmj_bhm_util"
"911068499","clixsense","0.9200","27248043","spambot","spambot",,"traditional spambots","traditional spambots #4","21480027","tmj_mob_util"
"911068499","clixsense","0.8400","30381282","spambot","spambot",,"traditional spambots","traditional spambots #4","21480027","tmj_mob_util"
"911068499","clixsense","0.8000","31821164","unable","spambot","no se puede entrar","traditional spambots","traditional spambots #4","21480027","tmj_mob_util"
"911068500","elite","0.8800","32253860","spambot","spambot",,"traditional spambots","traditional spambots #4","21480769","tmj_van_util"
"911068500","elite","0.9200","33056876","genuine","spambot",,"traditional spambots","traditional spambots #4","21480769","tmj_van_util"
"911068500","elite","1.0000","34684472","spambot","spambot",,"traditional spambots","traditional spambots #4","21480769","tmj_van_util"
"911068501","neodev","0.9200","11066121","spambot","spambot",,"traditional spambots","traditional spambots #4","21482763","tmj_in_mgmt"
"911068501","clixsense","0.8000","18840258","spambot","spambot",,"traditional spambots","traditional spambots #4","21482763","tmj_in_mgmt"
"911068501","tremorgames","0.9200","30129659","spambot","spambot",,"traditional spambots","traditional spambots #4","21482763","tmj_in_mgmt"
"911068502","neodev","0.7600","17344797","spambot","spambot",,"traditional spambots","traditional spambots #4","21483823","tmj_sd_mgmt"
"911068502","neodev","0.8800","29925040","spambot","spambot",,"traditional spambots","traditional spambots #4","21483823","tmj_sd_mgmt"
"911068502","clixsense","0.9200","35792870","genuine","spambot",,"traditional spambots","traditional spambots #4","21483823","tmj_sd_mgmt"
"911068503","clixsense","0.8667","29912367","spambot","spambot",,"traditional spambots","traditional spambots #4","21484370","tmj_tpa_util"
"911068503","clixsense","0.8800","31632154","spambot","spambot",,"traditional spambots","traditional spambots #4","21484370","tmj_tpa_util"
"911068503","indivillagetest","0.9200","32717071","spambot","spambot",,"traditional spambots","traditional spambots #4","21484370","tmj_tpa_util"
"911068504","clixsense","0.9333","21459945","spambot","spambot",,"traditional spambots","traditional spambots #4","21567392","tmj_hi_mgmt"
"911068504","clixsense","0.8947","35108698","spambot","spambot",,"traditional spambots","traditional spambots #4","21567392","tmj_hi_mgmt"
"911068504","indivillagetest","0.8235","35597733","spambot","spambot",,"traditional spambots","traditional spambots #4","21567392","tmj_hi_mgmt"
"911068505","clixsense","0.8400","30381282","spambot","spambot",,"traditional spambots","traditional spambots #4","21567639","tmj_id_mgmt"
"911068505","elite","0.8400","32964147","genuine","spambot",,"traditional spambots","traditional spambots #4","21567639","tmj_id_mgmt"
"911068505","clixsense","1.0000","34637088","spambot","spambot",,"traditional spambots","traditional spambots #4","21567639","tmj_id_mgmt"
"911068506","clixsense","0.8800","31632154","spambot","spambot",,"traditional spambots","traditional spambots #4","21568376","tmj_hou_util"
"911068506","indivillagetest","0.9200","35597774","spambot","spambot",,"traditional spambots","traditional spambots #4","21568376","tmj_hou_util"
"911068506","elite","0.9200","36063465","genuine","spambot",,"traditional spambots","traditional spambots #4","21568376","tmj_hou_util"
"911068507","clixsense","0.8400","6420707","genuine","spambot",,"traditional spambots","traditional spambots #4","21629042","tmj_tul_util"
"911068507","elite","0.9600","30453294","spambot","spambot",,"traditional spambots","traditional spambots #4","21629042","tmj_tul_util"
"911068507","elite","0.8400","31807945","spambot","spambot",,"traditional spambots","traditional spambots #4","21629042","tmj_tul_util"
"911068508","clixsense","0.8333","26312996","genuine","spambot",,"traditional spambots","traditional spambots #4","21629735","tmj_okc_util"
"911068508","tremorgames","0.8800","32420251","spambot","spambot",,"traditional spambots","traditional spambots #4","21629735","tmj_okc_util"
"911068508","indivillagetest","0.9231","34393447","spambot","spambot",,"traditional spambots","traditional spambots #4","21629735","tmj_okc_util"
"911068509","elite","0.9600","31605010","spambot","spambot",,"traditional spambots","traditional spambots #4","21630333","tmj_njn_util"
"911068509","neodev","0.9200","33801985","spambot","spambot",,"traditional spambots","traditional spambots #4","21630333","tmj_njn_util"
"911068509","gifthunterclub","0.9375","34651510","spambot","spambot",,"traditional spambots","traditional spambots #4","21630333","tmj_njn_util"
"911068510","clixsense","0.8400","6420707","genuine","genuine",,"genuine accounts","genuine accounts","21671968","GiasCloset"
"911068510","clixsense","0.9200","36325782","genuine","genuine",,"genuine accounts","genuine accounts","21671968","GiasCloset"
"911068510","elite","0.8400","36745135","genuine","genuine",,"genuine accounts","genuine accounts","21671968","GiasCloset"
"911068511","clixsense","0.9474","26858370","spambot","spambot",,"traditional spambots","traditional spambots #4","21674676","tmj_aus_util"
"911068511","elite","0.8400","32964147","genuine","spambot",,"traditional spambots","traditional spambots #4","21674676","tmj_aus_util"
"911068511","neodev","0.9565","36607939","genuine","spambot",,"traditional spambots","traditional spambots #4","21674676","tmj_aus_util"
"911068512","clixsense","0.8400","6420707","spambot","spambot",,"traditional spambots","traditional spambots #4","21677965","tmj_sea_util"
"911068512","elite","0.8400","31641410","spambot","spambot",,"traditional spambots","traditional spambots #4","21677965","tmj_sea_util"
"911068512","elite","0.9200","33102233","spambot","spambot",,"traditional spambots","traditional spambots #4","21677965","tmj_sea_util"
"911068513","clixsense","1.0000","30154174","spambot","spambot",,"traditional spambots","traditional spambots #4","21678728","tmj_cle_util"
