"crowdflower_id","trusted_answers","last_answer_at","class","class_confidence","ground_truth_class","comments","account_type","dataset","twitter_user_id","twitter_screen_name"
"911068613","3","2016-04-04 10:56:18","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","22755015","Russel510"
"911068614","3","2016-04-04 11:11:00","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","22759829","tmj_cae_labor"
"911068615","3","2016-04-04 11:28:26","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","22776429","tmj_orl_labor"
"911068616","3","2016-04-04 12:00:21","spambot","0.7164","spambot",,"traditional spambots","traditional spambots #4","22779528","tmj_orf_labor"
"911068617","3","2016-04-04 11:20:24","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","22798846","AmyAhnBryant"
"911068618","3","2016-04-04 11:41:53","spambot","0.6749","spambot",,"traditional spambots","traditional spambots #4","22819641","tmj_buf_util"
"911068619","3","2016-04-04 10:55:22","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","22826212","tmj_orl_writing"
"911068620","3","2016-04-04 11:51:01","spambot","0.6938","spambot",,"traditional spambots","traditional spambots #4","22828425","tmj_orf_writing"
"911068621","3","2016-04-04 10:36:14","spambot","0.6716","spambot",,"traditional spambots","traditional spambots #4","22866925","tmj_mi_mgmt"
"911068622","3","2016-04-04 11:36:01","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","22871752","tmj_va_mgmt"
"911068623","3","2016-04-04 10:30:22","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","22909934","tmj_ca_mgmt"
"911068624","3","2016-04-04 11:03:18","spambot","0.6479","spambot",,"traditional spambots","traditional spambots #4","22921131","tmj_oh_mgmt"
"911068625","3","2016-04-04 10:15:09","spambot","0.6615","spambot",,"traditional spambots","traditional spambots #4","22927611","tmj_mo_mgmt"
"911068626","3","2016-04-04 14:41:53","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","22930069","tmj_sc_mgmt"
"911068627","3","2016-04-04 10:27:24","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","22930291","tmj_pa_mgmt"
"911068628","3","2016-04-04 11:44:59","spambot","0.6727","spambot",,"traditional spambots","traditional spambots #4","22930504","tmj_nc_mgmt"
"911068629","3","2016-04-04 11:41:51","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","22951310","JacquelineSit"
"911068630","3","2016-04-04 10:21:39","spambot","0.6769","spambot",,"traditional spambots","traditional spambots #4","23024051","tmj_cae_cler"
"911068631","3","2016-04-04 11:50:56","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23031124","tmj_orl_cler"
"911068632","3","2016-04-04 10:26:17","spambot","0.6308","spambot",,"traditional spambots","traditional spambots #4","23056273","tmj_orf_cler"
"911068633","3","2016-04-04 11:04:20","spambot","0.6896","spambot",,"traditional spambots","traditional spambots #4","23076624","tmj_cae_art"
"911068634","3","2016-04-04 11:09:23","genuine","0.6716","spambot",,"traditional spambots","traditional spambots #4","23081709","tmj_orl_art"
"911068635","3","2016-04-04 10:48:16","spambot","0.7059","spambot",,"traditional spambots","traditional spambots #4","23085909","tmj_orf_art"
"911068636","3","2016-04-04 10:50:08","unable","1.0000","spambot","page doesn’t exist
deleted accounts
Suspended","social spambots","social spambots #3","23088369","mentalitchsite"
"911068637","3","2016-04-04 11:14:21","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23100431","tmj_clt_itjava"
"911068638","3","2016-04-04 11:22:49","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23105547","tmj_rdu_itjava"
"911068639","3","2016-04-04 10:52:45","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23106428","tmj_sfo_itjava"
"911068640","3","2016-04-04 11:04:31","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","23125871","cameronc89"
"911068641","3","2016-04-04 11:16:58","spambot","0.6667","spambot",,"traditional spambots","traditional spambots #4","23132763","tmj_cae_hr"
"911068642","3","2016-04-04 11:20:41","spambot","0.6923","genuine",,"genuine accounts","genuine accounts","23132833","EscarolePatrol"
"911068643","3","2016-04-04 13:59:15","spambot","0.6659","spambot",,"traditional spambots","traditional spambots #4","23140706","tmj_orl_hr"
"911068644","3","2016-04-04 10:15:55","spambot","0.6691","spambot",,"traditional spambots","traditional spambots #4","23141903","tmj_orf_hr"
"911068645","3","2016-04-04 11:41:46","genuine","0.6647","spambot",,"traditional spambots","traditional spambots #4","23162965","tmj_ash_util"
"911068646","3","2016-04-04 13:57:15","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23189825","tmj_was_itjava"
"911068647","3","2016-04-04 11:56:27","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23211888","tmj_chi_itjava"
"911068648","3","2016-04-04 10:31:07","spambot","0.6364","spambot",,"traditional spambots","traditional spambots #4","23212277","tmj_bos_itjava"
"911068649","3","2016-04-04 11:32:30","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23212581","tmj_dfw_itjava"
"911068650","3","2016-04-04 11:04:56","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23212866","tmj_nyc_itjava"
"911068651","3","2016-04-04 14:30:06","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23213147","tmj_chh_itjava"
"911068652","3","2016-04-04 10:25:11","spambot","0.6947","spambot",,"traditional spambots","traditional spambots #4","23213373","tmj_bal_itjava"
"911068653","3","2016-04-04 11:19:12","spambot","0.6970","spambot",,"traditional spambots","traditional spambots #4","23213571","tmj_mgm_itjava"
"911068654","3","2016-04-04 11:35:23","spambot","0.6912","spambot",,"traditional spambots","traditional spambots #4","23218703","tmj_lax_itjava"
"911068655","3","2016-04-04 11:31:55","spambot","0.6928","spambot",,"traditional spambots","traditional spambots #4","23218909","tmj_atl_itjava"
"911068656","3","2016-04-04 13:57:33","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23220415","tmj_mob_itjava"
"911068657","3","2016-04-04 10:48:17","spambot","0.6567","spambot",,"traditional spambots","traditional spambots #4","23220881","tmj_gta_itjava"
"911068658","3","2016-04-04 10:14:25","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23222070","tmj_tpa_itjava"
"911068659","3","2016-04-04 11:01:45","genuine","0.6625","spambot",,"traditional spambots","traditional spambots #4","23222296","tmj_okc_itjava"
"911068660","3","2016-04-04 10:58:06","spambot","0.6618","spambot","no tweets","traditional spambots","traditional spambots #4","23222642","tmj_tul_itjava"
"911068661","3","2016-04-04 11:44:07","spambot","0.6993","spambot",,"traditional spambots","traditional spambots #4","23222770","tmj_cae_finance"
"911068662","3","2016-04-04 11:04:32","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23222867","tmj_njn_itjava"
"911068663","3","2016-04-04 11:24:56","genuine","0.6377","spambot",,"traditional spambots","traditional spambots #4","23223395","tmj_njc_itjava"
"911068664","3","2016-04-04 10:20:35","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23223572","tmj_hou_itjava"
"911068665","3","2016-04-04 10:16:08","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23224127","tmj_aus_itjava"
"911068666","3","2016-04-04 10:14:49","spambot","0.6714","spambot",,"traditional spambots","traditional spambots #4","23224336","tmj_nya_itjava"
"911068667","3","2016-04-04 11:12:06","genuine","0.6667","spambot",,"traditional spambots","traditional spambots #4","23224612","tmj_sea_itjava"
"911068668","3","2016-04-04 11:13:03","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23224966","tmj_slc_itjava"
"911068669","3","2016-04-04 11:46:15","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23225055","tmj_orl_finance"
"911068670","3","2016-04-04 11:44:55","spambot","0.6629","spambot",,"traditional spambots","traditional spambots #4","23225164","tmj_den_itjava"
"911068671","3","2016-04-04 11:43:12","spambot","0.7253","spambot","The account hasn't tweeted yet.","traditional spambots","traditional spambots #4","23225490","tmj_cle_itjava"
"911068672","3","2016-04-04 11:10:44","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23227322","tmj_orf_finance"
"911068673","3","2016-04-04 11:29:47","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23231066","tmj_msp_itjava"
"911068674","3","2016-04-04 10:18:27","spambot","0.6929","spambot",,"traditional spambots","traditional spambots #4","23256627","tmj_phl_itjava"
"911068675","3","2016-04-04 11:54:26","spambot","0.6935","spambot",,"traditional spambots","traditional spambots #4","23256840","tmj_sat_itjava"
"911068676","3","2016-04-04 11:19:15","spambot","0.7077","spambot",,"traditional spambots","traditional spambots #4","23257025","tmj_san_itjava"
"911068677","3","2016-04-04 11:11:36","spambot","0.6567","spambot",,"traditional spambots","traditional spambots #4","23257172","tmj_sjc_itjava"
"911068678","3","2016-04-04 10:47:22","spambot","0.6875","spambot",,"traditional spambots","traditional spambots #4","23257369","tmj_dtw_itjava"
"911068679","3","2016-04-04 10:58:06","spambot","0.6618","spambot","no tweets","traditional spambots","traditional spambots #4","23257547","tmj_ind_itjava"
"911068680","3","2016-04-04 11:51:19","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23257723","tmj_mem_itjava"
"911068681","3","2016-04-04 11:19:40","spambot","0.6667","spambot",,"traditional spambots","traditional spambots #4","23258087","tmj_mke_itjava"
"911068682","3","2016-04-04 11:26:57","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23258239","tmj_bna_itjava"
"911068683","3","2016-04-04 11:15:36","genuine","0.6375","spambot",,"traditional spambots","traditional spambots #4","23258655","tmj_sdf_itjava"
"911068684","3","2016-04-04 10:45:25","genuine","0.6094","spambot",,"traditional spambots","traditional spambots #4","23258818","tmj_pdx_itjava"
"911068685","3","2016-04-04 10:04:58","spambot","0.6667","spambot","nothing","traditional spambots","traditional spambots #4","23258968","tmj_tuc_itjava"
"911068686","3","2016-04-04 11:36:42","spambot","0.6570","spambot","@tmj_cin_itjava hasn't tweeted yet.","traditional spambots","traditional spambots #4","23261920","tmj_cin_itjava"
"911068687","3","2016-04-04 10:30:09","spambot","0.6741","spambot",,"traditional spambots","traditional spambots #4","23262116","tmj_cae_itjava"
"911068688","3","2016-04-04 11:20:41","spambot","0.6715","spambot",,"traditional spambots","traditional spambots #4","23263846","tmj_cae_acct"
"911068689","3","2016-04-04 11:27:42","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23264234","tmj_inh_itjava"
"911068690","3","2016-04-04 10:33:55","spambot","0.6679","spambot",,"traditional spambots","traditional spambots #4","23264411","tmj_ich_itjava"
"911068691","3","2016-04-04 10:40:56","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23264565","tmj_inb_itjava"
"911068692","3","2016-04-04 11:03:48","spambot","0.6618","spambot",,"traditional spambots","traditional spambots #4","23264726","tmj_orl_itjava"
"911068693","3","2016-04-04 10:31:38","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23267786","tmj_mia_itjava"
"911068694","3","2016-04-04 11:13:44","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23272439","tmj_sac_itjava"
"911068695","3","2016-04-04 10:45:25","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23272800","tmj_kan_itjava"
"911068696","3","2016-04-04 11:08:00","spambot","0.6714","spambot",,"traditional spambots","traditional spambots #4","23272942","tmj_fre_itjava"
"911068698","3","2016-04-04 13:58:26","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23273385","tmj_pit_itjava"
"911068699","3","2016-04-04 11:42:33","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23273972","tmj_orl_acct"
"911068700","3","2016-04-04 12:00:14","spambot","0.6877","spambot",,"traditional spambots","traditional spambots #4","23276140","tmj_orf_acct"
"911068701","3","2016-04-04 11:52:11","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23366637","tmj_cae_eng"
"911068702","3","2016-04-04 11:15:01","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23371153","tmj_orl_eng"
"911068703","3","2016-04-04 11:47:59","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23373555","tmj_orf_eng"
"911068704","3","2016-04-04 11:49:52","unable","0.6914","genuine","Tweets are protected.
Tweets are protected.","genuine accounts","genuine accounts","23388629","holidayhanson"
"911068705","3","2016-04-04 11:11:17","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","23396217","ccatko"
"911068706","3","2016-04-04 11:44:04","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23504921","tmj_cae_transp"
"911068707","3","2016-04-04 11:32:30","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23510169","tmj_orl_transp"
"911068708","3","2016-04-04 10:41:08","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23512588","tmj_orf_transp"
"911068709","3","2016-04-04 11:24:01","genuine","0.3565","spambot","does not tweeted yet","traditional spambots","traditional spambots #4","23528208","tmj_hon_util"
"911068710","3","2016-04-04 10:50:50","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","23571734","jamesdunnenz"
"911068711","3","2016-04-04 11:03:07","spambot","0.6970","spambot",,"traditional spambots","traditional spambots #4","23883022","tmj_den_util1"
"911068712","3","2016-04-04 11:04:58","spambot","0.6580","spambot",,"traditional spambots","traditional spambots #4","23886779","tmj_orl_legal1"
"911068713","3","2016-04-04 11:25:47","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23895103","tmj_orl_adv1"
"911068714","3","2016-04-04 11:44:03","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23899165","tmj_ago1_jobs"
"911068715","3","2016-04-04 10:51:58","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23995309","tmj_prt1_jobs"
"911068716","3","2016-04-04 11:09:04","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","23998359","tmj_dza1_jobs"
